,policy_id,auto_year,num_insurers_past_5_years,policy_state_or,collision_type_side,num_witnesses,collision_type_na,total_claim_amount,driver_relationship_self,injury_claim,incident_month,driver_relationship_child,incident_dow,incident_type_breakin,num_injuries,policy_deductable,num_claims_past_year,authorities_contacted_ambulance,driver_relationship_spouse,collision_type_front,incident_severity,incident_day,incident_type_collision,incident_type_theft,policy_state_wa,months_as_customer,fraud,driver_relationship_na,policy_liability,police_report_available,customer_gender_male,num_vehicles_involved,vehicle_claim,policy_state_ca,policy_state_id,policy_state_az,policy_annual_premium,customer_gender_female,incident_hour,authorities_contacted_police,authorities_contacted_none,collision_type_rear,authorities_contacted_fire,policy_state_nv,customer_age,customer_education,driver_relationship_other
4648,3138,2015,1,0,0,2,0,34000.0,1,15000.0,7,0,4,0,1,750,0,0,0,1,1,26,1,0,0,146,0,0,0,1,1,2,19000.0,1,0,0,3000,0,19,1,0,0,0,0,49,3,0
4649,3261,2017,1,0,0,0,0,18500.0,1,0.0,9,0,3,0,0,750,0,0,0,0,1,26,1,0,0,72,0,0,3,1,1,3,18500.0,1,0,0,3000,0,16,1,0,1,0,0,33,1,0
4650,1639,2018,2,0,0,2,0,32500.0,0,16500.0,10,1,0,0,3,750,0,0,0,1,1,28,1,0,0,13,0,0,3,1,1,2,16000.0,1,0,0,3000,0,7,1,0,0,0,0,19,1,0
4651,9,2019,1,0,1,0,0,18500.0,0,0.0,9,0,5,0,0,750,0,0,1,0,0,21,1,0,0,201,0,0,1,0,1,2,18500.0,0,0,0,3000,0,15,0,1,0,0,1,55,4,0
4652,3346,2015,1,0,0,1,0,47000.0,1,15000.0,3,0,1,0,1,750,0,0,0,0,2,12,1,0,0,138,0,0,0,1,1,3,32000.0,0,0,1,2750,0,1,1,0,1,0,0,52,2,0
4653,3347,2017,1,0,0,1,0,26500.0,0,8000.0,6,1,4,0,2,750,0,0,0,1,1,28,1,0,0,91,0,0,0,1,1,2,18500.0,1,0,0,3000,0,17,1,0,0,0,0,69,4,0
4654,3390,2019,2,0,0,0,0,45000.0,1,25000.0,6,0,2,0,1,750,2,0,0,1,1,12,1,0,0,57,0,0,1,1,1,3,20000.0,1,0,0,3000,0,18,1,0,0,0,0,29,3,0
4655,1757,2015,1,1,0,1,0,50000.0,1,25000.0,4,0,3,0,1,750,0,0,0,1,2,18,1,0,0,52,0,0,1,1,1,3,25000.0,0,0,0,2750,0,13,1,0,0,0,0,42,1,0
4656,1808,2019,1,0,0,0,1,10500.0,0,0.0,10,0,0,1,0,750,0,0,0,0,0,21,0,0,0,174,0,1,1,0,1,1,10500.0,1,0,0,3000,0,15,1,0,0,0,0,60,3,0
4657,3479,2015,1,0,0,0,0,46000.0,1,30000.0,2,0,0,0,3,750,0,0,0,1,1,4,1,0,0,133,0,0,0,1,1,3,16000.0,0,0,1,3000,0,10,1,0,0,0,0,41,3,0
4658,1816,2017,1,0,0,2,0,12000.0,1,0.0,12,0,6,0,0,750,0,0,0,1,0,1,1,0,0,131,0,0,3,0,0,2,12000.0,0,0,0,3000,1,8,0,1,0,0,1,58,1,0
4659,1900,2015,1,0,1,0,0,13500.0,1,0.0,9,0,2,0,0,750,0,0,0,0,0,25,1,0,0,61,0,0,3,0,1,1,13500.0,1,0,0,3000,0,12,1,0,0,0,0,64,4,0
4660,240,2016,1,0,0,0,1,22000.0,0,0.0,3,0,1,1,0,750,0,0,0,0,1,12,0,0,0,48,0,1,0,1,1,1,22000.0,0,0,1,2800,0,10,1,0,0,0,0,45,4,0
4661,258,2017,3,0,0,0,0,6000.0,1,0.0,5,0,3,0,0,750,0,0,0,0,0,2,1,0,0,39,1,0,0,0,1,1,6000.0,1,0,0,2600,0,7,0,1,1,0,0,57,3,0
4662,264,2016,2,0,0,0,0,48000.0,1,15000.0,2,0,2,0,1,750,0,1,0,1,2,13,1,0,0,22,0,0,0,0,1,2,33000.0,1,0,0,2600,0,14,0,0,0,0,0,46,4,0
4663,1951,2017,1,0,0,1,0,19500.0,0,0.0,12,0,1,0,0,750,0,0,1,0,0,3,1,0,0,177,0,0,0,1,1,3,19500.0,1,0,0,2950,0,16,1,0,1,0,0,72,4,0
4664,301,2015,2,0,1,2,0,15000.0,1,0.0,7,0,5,0,0,750,0,0,0,0,0,13,1,0,0,30,0,0,0,1,1,3,15000.0,0,0,1,2850,0,2,1,0,0,0,0,34,3,0
4665,309,2014,1,0,0,0,0,12500.0,0,0.0,12,1,1,0,0,750,1,0,0,0,1,24,1,0,0,98,0,0,0,0,0,2,12500.0,1,0,0,3000,1,15,1,0,1,0,0,41,2,0
4666,2002,2014,1,0,0,0,0,7000.0,1,0.0,11,0,4,0,0,750,0,0,0,1,1,15,1,0,1,131,0,0,3,0,0,2,7000.0,0,0,0,2400,1,6,1,0,0,0,0,58,4,0
4667,3713,2020,1,0,0,3,0,17000.0,1,0.0,4,0,5,0,0,750,0,0,0,1,0,6,1,0,0,131,0,0,0,0,1,2,17000.0,0,0,1,2900,0,22,0,1,0,0,0,31,2,0
4668,2054,2014,1,0,0,0,1,8000.0,0,0.0,9,0,1,1,0,750,0,0,0,0,0,24,0,0,0,206,0,1,0,0,0,1,8000.0,1,0,0,3000,1,12,1,0,0,0,0,60,3,0
4669,394,2020,2,0,1,2,0,12000.0,1,0.0,11,0,0,0,0,750,0,0,0,0,0,4,1,0,0,58,0,0,2,1,1,3,12000.0,0,0,1,3000,0,16,1,0,0,0,0,33,3,0
4670,3736,2019,3,0,0,0,0,27000.0,1,0.0,10,0,0,0,0,750,0,0,0,0,1,28,1,0,0,18,0,0,1,0,1,2,27000.0,1,0,0,3000,0,16,1,0,1,0,0,36,2,0
4671,2081,2016,1,0,0,0,1,12000.0,0,0.0,12,0,5,1,0,750,0,0,0,0,1,7,0,0,1,73,0,1,3,0,1,1,12000.0,0,0,0,2600,0,10,1,0,0,0,0,72,1,0
4672,2100,2014,1,0,0,1,0,11000.0,1,0.0,1,0,1,0,0,750,0,0,0,1,0,8,1,0,0,100,0,0,1,0,1,2,11000.0,1,0,0,3000,0,15,0,1,0,0,0,46,3,0
4673,437,2020,1,0,0,1,0,54500.0,1,15000.0,2,0,2,0,1,750,0,0,0,1,2,27,1,0,0,62,0,0,0,1,1,3,39500.0,1,0,0,3000,0,15,1,0,0,0,0,45,1,0
4674,454,2020,4,0,1,2,0,48000.0,1,6000.0,12,0,6,0,3,750,0,0,0,0,2,22,1,0,0,19,0,0,0,1,1,3,42000.0,1,0,0,3000,0,16,1,0,0,0,0,49,1,0
4675,2123,2019,1,0,1,2,0,12000.0,1,0.0,10,0,3,0,0,750,0,0,0,0,0,3,1,0,0,232,0,0,0,0,1,2,12000.0,1,0,0,3000,0,20,0,1,0,0,0,45,3,0
4676,2131,2017,1,0,0,0,1,8000.0,0,0.0,1,0,4,1,0,750,0,0,0,0,0,4,0,0,0,128,0,1,0,0,1,1,8000.0,1,0,0,3000,0,7,1,0,0,0,0,38,3,0
4677,3820,2017,1,0,0,0,0,16500.0,0,0.0,8,1,1,0,0,750,0,0,0,0,1,20,1,0,0,68,0,0,1,0,1,2,16500.0,1,0,0,3000,0,8,1,0,1,0,0,49,4,0
4678,2174,2012,3,0,0,0,0,41000.0,1,12000.0,12,0,5,0,1,750,0,0,0,1,2,28,1,0,0,47,1,0,1,1,1,3,29000.0,1,0,0,3000,0,14,1,0,0,0,0,33,2,0
4679,2187,2020,1,0,0,0,0,18500.0,1,2500.0,10,0,0,0,1,750,0,0,0,1,1,21,1,0,0,47,0,0,0,1,0,3,16000.0,1,0,0,2900,1,11,1,0,0,0,0,36,1,0
4680,2231,2013,1,0,0,0,0,16000.0,1,0.0,9,0,2,0,0,850,0,0,0,1,1,4,1,0,0,162,0,0,0,0,1,2,16000.0,1,0,0,2500,0,16,1,0,0,0,0,57,3,0
4681,589,2012,1,0,0,0,0,31000.0,1,5000.0,11,0,4,0,1,750,0,0,0,0,2,29,1,0,0,301,0,0,0,0,0,2,26000.0,1,0,0,3000,1,6,1,0,1,0,0,58,4,0
4682,2258,2012,2,0,0,1,0,4000.0,0,0.0,11,0,5,0,0,750,0,0,1,1,0,16,1,0,1,43,0,0,1,0,1,2,4000.0,0,0,0,3000,0,0,0,1,0,0,0,22,3,0
4683,2282,2020,1,0,0,0,0,48500.0,1,19000.0,11,0,1,0,1,750,0,0,0,0,2,19,1,0,1,34,0,0,2,0,1,2,29500.0,0,0,0,3000,0,10,0,0,1,1,0,30,2,0
4684,640,2017,1,0,0,2,0,47000.0,0,13000.0,12,1,6,0,4,750,0,0,0,1,2,15,1,0,0,48,0,0,2,1,1,3,34000.0,1,0,0,3000,0,10,1,0,0,0,0,26,2,0
4685,3978,2019,1,1,1,2,0,7500.0,1,0.0,3,0,3,0,0,750,0,0,0,0,0,21,1,0,0,61,0,0,1,0,1,2,7500.0,0,0,0,2850,0,14,0,1,0,0,0,28,3,0
4686,4016,2011,1,0,0,0,1,6000.0,0,0.0,9,0,1,1,0,750,0,0,0,0,0,24,0,0,0,89,0,1,0,0,0,1,6000.0,1,0,0,2950,1,11,1,0,0,0,0,44,4,0
4687,719,2019,2,0,0,0,1,13000.0,0,0.0,11,0,5,1,0,750,0,0,0,0,0,16,0,0,0,45,0,1,0,0,1,1,13000.0,1,0,0,2950,0,5,1,0,0,0,0,57,4,0
4688,752,2016,1,0,0,0,0,17000.0,1,0.0,7,0,4,0,0,750,0,0,0,1,1,12,1,0,0,79,0,0,1,0,1,2,17000.0,0,0,0,3000,0,17,1,0,0,0,1,33,2,0
4689,2445,2011,1,1,1,0,0,9500.0,1,0.0,3,0,0,0,0,750,0,0,0,0,0,11,1,0,0,93,0,0,2,0,1,2,9500.0,0,0,0,3000,0,4,0,1,0,0,0,48,2,0
4690,4166,2006,1,0,1,0,0,5500.0,0,0.0,11,0,5,0,0,750,0,0,1,0,1,9,1,0,0,83,0,0,1,0,1,2,5500.0,0,1,0,3000,0,10,1,0,0,0,0,37,3,0
4691,4182,2010,1,1,0,0,0,9000.0,0,0.0,11,0,1,0,0,750,0,0,1,0,0,26,1,0,0,82,0,0,2,0,1,2,9000.0,0,0,0,2900,0,11,0,1,1,0,0,70,3,0
4692,2545,2019,1,0,0,1,0,15000.0,1,0.0,1,0,0,0,0,750,0,0,0,1,1,21,1,0,0,80,0,0,2,1,0,3,15000.0,0,0,0,2850,1,9,1,0,0,0,1,55,1,0
4693,885,2018,4,0,1,0,0,18000.0,1,0.0,5,0,2,0,0,750,0,0,0,0,0,1,1,0,1,6,0,0,1,0,1,2,18000.0,0,0,0,3000,0,15,0,1,0,0,0,19,0,0
4694,910,2016,2,0,0,1,0,19000.0,1,6000.0,12,0,3,0,3,750,0,0,0,1,1,26,1,0,0,2,0,0,2,1,1,2,13000.0,1,0,0,3000,0,5,1,0,0,0,0,18,1,0
4695,932,2020,1,0,1,1,0,43000.0,1,0.0,10,0,1,0,0,750,0,0,0,0,2,29,1,0,0,112,0,0,1,1,0,3,43000.0,0,0,0,2850,1,12,1,0,0,0,1,43,2,0
4696,4329,2017,1,0,0,3,0,11000.0,1,0.0,5,0,6,0,0,750,0,0,0,1,1,19,1,0,0,86,0,0,1,1,1,3,11000.0,1,0,0,2850,0,16,1,0,0,0,0,29,3,0
4697,4348,2011,1,0,0,0,0,3000.0,1,0.0,2,0,3,0,0,750,2,0,0,1,0,14,1,0,1,41,0,0,1,1,1,2,3000.0,0,0,0,3000,0,16,1,0,0,0,0,39,4,0
4698,1026,2018,1,0,0,2,0,25000.0,1,7500.0,2,0,2,0,1,750,1,0,0,1,1,13,1,0,0,123,0,0,1,0,1,2,17500.0,1,0,0,3000,0,21,1,0,0,0,0,45,4,0
4699,4376,2013,1,0,1,0,0,34000.0,1,25000.0,5,0,2,0,1,850,0,0,0,0,1,15,1,0,0,187,0,0,1,0,0,2,9000.0,1,0,0,3000,1,0,1,0,0,0,0,54,1,0
4700,2723,2020,1,0,0,1,0,137000.0,1,103000.0,7,0,1,0,2,750,0,0,0,0,2,9,1,0,0,96,0,0,3,1,1,4,34000.0,1,0,0,3000,0,16,1,0,1,0,0,62,1,0
4701,1057,2018,2,0,0,2,0,13500.0,0,0.0,11,0,5,0,0,750,0,0,1,1,0,30,1,0,0,18,0,0,1,0,0,2,13500.0,1,0,0,3000,1,16,0,1,0,0,0,20,2,0
4702,2737,2020,1,0,0,0,0,11000.0,1,0.0,3,0,1,0,0,750,0,0,0,1,0,19,1,0,0,67,0,0,2,0,1,1,11000.0,1,0,0,3000,0,12,0,1,0,0,0,61,3,0
4703,1071,2015,1,0,0,0,0,9000.0,1,0.0,9,0,0,0,0,750,0,0,0,1,0,30,1,0,0,170,0,0,3,0,0,2,9000.0,1,0,0,3000,1,10,0,1,0,0,0,55,1,0
4704,2775,2017,1,0,0,0,0,13500.0,0,0.0,2,0,0,0,0,750,0,0,0,1,0,25,1,0,0,220,0,0,2,0,0,2,13500.0,1,0,0,2900,1,14,0,1,0,0,0,65,3,1
4705,2812,2018,2,0,0,0,0,45000.0,0,29500.0,2,0,4,0,2,750,0,1,0,1,1,15,1,0,0,24,0,0,2,0,0,2,15500.0,1,0,0,3000,1,18,0,0,0,0,0,20,2,1
4706,2813,2012,3,0,0,0,0,10500.0,1,0.0,10,0,1,0,0,750,0,0,0,1,0,8,1,0,0,46,0,0,3,1,1,1,10500.0,1,0,0,2850,0,1,1,0,0,0,0,22,3,0
4707,2825,2017,1,0,0,0,0,11000.0,1,0.0,3,0,2,0,0,750,0,0,0,0,1,20,1,0,0,149,0,0,3,0,1,2,11000.0,1,0,0,3000,0,2,1,0,1,0,0,44,3,0
4708,1165,2017,4,1,0,0,0,5500.0,0,0.0,12,0,1,0,0,750,0,0,1,1,0,31,1,0,0,35,0,0,2,0,0,1,5500.0,0,0,0,3000,1,12,0,1,0,0,0,26,3,0
4709,2851,2016,1,0,1,0,0,7500.0,1,0.0,10,0,3,0,0,750,0,0,0,0,0,24,1,0,0,218,0,0,0,0,1,2,7500.0,1,0,0,2850,0,11,0,1,0,0,0,69,3,0
4710,4546,2015,1,0,0,0,1,37500.0,0,24500.0,11,0,4,0,1,750,0,0,0,0,1,8,0,1,0,182,0,1,1,0,1,1,13000.0,1,0,0,3000,0,19,1,0,0,0,0,56,3,0
4711,1214,2013,1,0,1,1,0,10000.0,1,0.0,1,0,2,0,0,750,0,0,0,0,1,16,1,0,1,98,0,0,2,0,1,2,10000.0,0,0,0,3000,0,15,1,0,0,0,0,38,4,0
4712,2898,2011,1,0,1,2,0,28500.0,1,11000.0,5,0,3,0,2,750,0,0,0,0,2,30,1,0,0,159,0,0,0,1,1,4,17500.0,1,0,0,2650,0,14,1,0,0,0,0,53,4,0
4713,4566,2012,1,0,1,0,0,13000.0,1,0.0,1,0,4,0,0,750,0,0,0,0,0,11,1,0,0,175,0,0,0,0,1,2,13000.0,1,0,0,3000,0,14,0,1,0,0,0,53,3,0
4714,1251,2015,1,0,0,0,0,9000.0,1,0.0,2,0,4,0,0,750,0,0,0,0,1,1,1,0,0,51,0,0,2,1,1,2,9000.0,1,0,0,2800,0,19,1,0,1,0,0,32,1,0
4715,4586,2013,1,0,0,0,0,3000.0,1,0.0,3,0,4,0,0,750,0,0,0,1,0,1,1,0,1,309,0,0,3,0,1,1,3000.0,0,0,0,3000,0,14,1,0,0,0,0,55,4,0
4716,4615,2018,2,0,0,0,0,7000.0,1,0.0,12,0,6,0,0,750,0,0,0,1,0,8,1,0,0,17,0,0,3,0,1,2,7000.0,1,0,0,3000,0,19,0,1,0,0,0,58,3,0
4717,1290,2020,2,0,0,1,0,22000.0,1,0.0,6,0,3,0,0,750,1,0,0,1,1,27,1,0,0,18,0,0,1,0,1,2,22000.0,0,0,1,3000,0,22,1,0,0,0,0,24,2,0
4718,2976,2010,1,1,1,0,0,35500.0,1,25000.0,8,0,0,0,1,750,0,0,0,0,1,26,1,0,0,123,0,0,1,0,1,2,10500.0,0,0,0,2800,0,13,1,0,0,0,0,43,3,0
4719,2988,2018,1,0,0,1,0,27500.0,1,0.0,6,0,1,0,0,750,0,0,0,0,1,11,1,0,1,111,0,0,2,0,1,2,27500.0,0,0,0,2800,0,15,1,0,1,0,0,68,2,0
4720,4734,2017,4,0,1,0,0,7000.0,1,0.0,9,0,2,0,0,750,0,0,0,0,0,11,1,0,0,12,0,0,3,1,0,3,7000.0,1,0,0,2800,1,18,1,0,0,0,0,24,1,0
4721,4757,2014,1,1,0,0,1,9000.0,0,0.0,9,0,6,1,0,750,0,0,0,0,0,15,0,0,0,178,0,1,2,0,0,1,9000.0,0,0,0,2650,1,7,1,0,0,0,0,63,1,0
4722,4797,2013,2,0,0,0,1,15500.0,0,0.0,10,0,1,0,0,750,0,0,0,0,1,8,0,1,1,58,0,1,3,0,0,1,15500.0,0,0,0,3000,1,1,1,0,0,0,0,40,4,0
4723,3158,2018,1,0,0,1,0,10500.0,1,0.0,7,0,3,0,0,750,0,0,0,0,0,4,1,0,0,93,0,0,2,0,1,2,10500.0,0,0,1,2650,0,14,0,1,1,0,0,71,3,0
4724,1499,2020,1,0,0,1,0,38500.0,1,0.0,2,0,1,0,0,750,0,0,0,0,2,26,1,0,0,250,0,0,0,1,0,3,38500.0,1,0,0,3000,1,7,1,0,1,0,0,59,3,0
4725,1525,2004,1,0,0,2,0,1000.0,0,0.0,11,0,2,0,0,750,0,0,1,1,0,13,1,0,0,134,0,0,2,1,0,3,1000.0,0,1,0,3000,1,23,1,0,0,0,0,48,1,0
4726,4868,2009,1,0,0,0,1,10500.0,0,0.0,2,0,4,0,0,750,0,0,0,0,1,22,0,1,0,58,0,1,2,0,1,1,10500.0,1,0,0,3000,0,14,1,0,0,0,0,33,3,0
4727,3201,2013,1,0,1,1,0,8500.0,1,0.0,9,0,2,0,0,750,0,0,0,0,0,18,1,0,1,115,0,0,1,0,0,2,8500.0,0,0,0,2600,1,12,1,0,0,0,0,49,3,0
4728,1545,2013,1,0,0,3,0,9000.0,1,0.0,8,0,2,0,0,750,0,0,0,1,1,7,1,0,0,93,0,0,2,0,0,2,9000.0,1,0,0,3000,1,18,1,0,0,0,0,46,1,0
4729,4883,2013,3,1,1,0,0,4000.0,0,0.0,9,0,2,0,0,750,0,0,0,0,0,18,1,0,0,3,0,0,3,0,0,2,4000.0,0,0,0,3000,1,16,0,1,0,0,0,19,1,1
4730,4905,2020,1,0,0,0,0,10000.0,1,0.0,12,0,4,0,0,750,0,0,0,1,0,13,1,0,0,32,0,0,1,0,1,2,10000.0,1,0,0,3000,0,18,0,1,0,0,0,37,3,0
4731,1580,2008,1,0,0,0,0,1000.0,1,0.0,5,0,4,0,0,750,0,0,0,1,0,24,1,0,0,189,0,0,1,0,1,2,1000.0,0,0,1,3000,0,4,0,1,0,0,0,50,1,0
4732,1595,2019,1,0,0,0,0,30000.0,1,7500.0,3,0,0,0,1,750,0,0,0,1,1,4,1,0,0,267,0,0,0,1,1,2,22500.0,1,0,0,2500,0,19,1,0,0,0,0,72,3,0
4733,1598,2015,1,0,0,2,0,5000.0,1,0.0,9,0,2,0,0,750,0,0,0,1,0,25,1,0,0,77,0,0,2,0,1,2,5000.0,1,0,0,3000,0,13,0,1,0,0,0,28,4,0
4734,1644,2017,1,0,0,0,0,74000.0,1,38000.0,6,0,1,0,4,750,0,0,0,1,2,18,1,0,0,314,0,0,1,0,0,2,36000.0,1,0,0,2650,1,20,0,0,0,1,0,53,1,0
4735,1648,2011,1,0,0,0,0,38000.0,1,8000.0,7,0,4,0,1,750,0,0,0,1,2,5,1,0,0,198,0,0,2,1,1,3,30000.0,1,0,0,3000,0,15,1,0,0,0,0,36,1,0
4736,4977,2019,1,0,0,2,0,50000.0,0,13000.0,5,0,0,0,1,750,0,0,0,0,2,27,1,0,0,71,0,0,0,1,1,3,37000.0,1,0,0,3000,0,5,1,0,1,0,0,31,2,1
4737,4987,2020,2,0,0,1,0,13000.0,1,0.0,8,0,3,0,0,750,1,0,0,1,0,22,1,0,0,43,1,0,1,0,1,2,13000.0,1,0,0,3000,0,14,1,0,0,0,0,50,1,0
4738,4,2018,1,0,0,0,1,14000.0,0,0.0,1,0,1,1,0,750,0,0,0,0,0,22,0,0,0,123,0,1,2,0,0,1,14000.0,1,0,0,2600,1,8,0,1,0,0,0,74,4,0
4739,3345,2011,1,0,0,0,1,15500.0,0,0.0,2,0,1,0,0,750,0,0,0,0,1,12,0,1,0,132,0,1,2,1,1,1,15500.0,1,0,0,3000,0,5,1,0,0,0,0,45,4,0
4740,44,2017,1,0,0,0,0,51000.0,1,11000.0,1,0,0,0,2,750,0,0,0,1,2,14,1,0,0,447,0,0,2,0,1,2,40000.0,0,0,1,3000,0,20,1,0,0,0,0,56,3,0
4741,3400,2020,1,0,0,0,0,15500.0,1,0.0,12,0,0,0,0,750,0,0,0,1,0,23,1,0,0,94,0,0,3,1,0,3,15500.0,1,0,0,3000,1,9,1,0,0,0,0,56,4,0
4742,1778,2017,2,0,0,0,0,49000.0,1,15000.0,4,0,3,0,1,750,0,0,0,1,2,25,1,0,0,29,0,0,2,0,1,2,34000.0,1,0,0,3000,0,16,1,0,0,0,0,41,1,0
4743,1790,2015,1,0,0,0,0,48000.0,1,15000.0,7,0,4,0,1,750,0,0,0,1,2,19,1,0,0,203,0,0,0,1,1,2,33000.0,1,0,0,2800,0,13,1,0,0,0,0,52,3,0
4744,3458,2016,1,0,0,2,0,31000.0,1,15500.0,8,0,2,0,1,750,0,0,0,1,1,7,1,0,0,123,0,0,1,1,0,2,15500.0,1,0,0,2650,1,16,1,0,0,0,0,35,3,0
4745,3475,2009,1,0,0,1,1,5000.0,0,0.0,1,0,0,1,0,750,0,0,0,0,0,21,0,0,0,225,0,1,1,0,0,1,5000.0,1,0,0,2850,1,20,1,0,0,0,0,69,1,0
4746,3494,2017,1,0,1,2,0,5500.0,1,0.0,5,0,1,0,0,750,0,0,0,0,0,28,1,0,0,127,0,0,1,0,1,2,5500.0,1,0,0,3000,0,13,0,1,0,0,0,39,4,0
4747,175,2013,1,0,0,0,0,18000.0,0,5500.0,11,1,2,0,3,750,0,0,0,1,1,6,1,0,1,32,0,0,1,1,1,2,12500.0,0,0,0,3000,0,8,1,0,0,0,0,21,1,0
4748,3520,2016,1,0,0,0,0,30000.0,0,0.0,2,0,5,0,0,750,0,0,0,1,2,23,1,0,0,101,0,0,0,1,1,3,30000.0,1,0,0,2950,0,11,1,0,0,0,0,34,4,1
4749,227,2019,1,0,0,0,1,14500.0,0,0.0,7,0,4,1,0,750,0,0,0,0,0,12,0,0,0,170,0,1,2,0,1,1,14500.0,0,0,1,3000,0,1,1,0,0,0,0,43,4,0
4750,3568,2018,1,0,0,1,0,47000.0,1,26000.0,6,0,1,0,2,750,0,0,0,0,1,25,1,0,0,85,0,0,1,1,1,2,21000.0,0,0,0,2650,0,12,1,0,1,0,1,46,3,0
4751,243,2017,1,0,0,0,0,13000.0,1,0.0,10,0,1,0,0,750,1,0,0,0,0,1,1,0,0,132,0,0,0,0,1,1,13000.0,1,0,0,3000,0,0,0,1,1,0,0,57,4,0
4752,1912,2018,1,0,1,2,0,15500.0,1,0.0,12,0,3,0,0,750,0,0,0,0,1,12,1,0,0,78,0,0,0,1,1,3,15500.0,1,0,0,3000,0,14,1,0,0,0,0,46,4,0
4753,244,2019,5,0,0,1,0,19000.0,1,0.0,11,0,0,0,0,750,0,0,0,1,1,18,1,0,0,8,0,0,0,1,1,2,19000.0,0,0,1,3000,0,18,1,0,0,0,0,19,1,0
4754,1918,2009,1,0,0,0,1,2500.0,0,0.0,10,0,3,1,0,750,0,0,0,0,0,17,0,0,0,286,0,1,1,0,1,1,2500.0,1,0,0,3000,0,9,1,0,0,0,0,44,3,0
4755,3596,2019,5,0,1,0,0,15500.0,0,0.0,7,0,4,0,0,950,0,0,1,0,1,5,1,0,0,21,0,0,1,1,1,2,15500.0,1,0,0,2800,0,5,1,0,0,0,0,32,2,0
4756,1933,2020,1,0,0,0,0,11000.0,1,0.0,5,0,2,0,0,750,1,0,0,1,0,22,1,0,0,118,1,0,1,0,1,2,11000.0,1,0,0,3000,0,17,0,1,0,0,0,51,2,0
4757,1945,2017,1,0,0,2,0,35500.0,1,0.0,10,0,2,0,0,750,0,0,0,1,2,9,1,0,0,43,0,0,0,1,1,3,35500.0,0,0,1,3000,0,7,1,0,0,0,0,24,1,0
4758,1949,2019,1,0,0,0,1,15500.0,0,0.0,12,0,2,1,0,750,0,0,0,0,0,11,0,0,0,44,0,1,1,0,0,1,15500.0,0,0,1,3000,1,0,1,0,0,0,0,39,4,0
4759,3621,2017,1,0,0,1,0,47000.0,1,16000.0,8,0,1,0,3,750,0,0,0,1,2,27,1,0,0,158,0,0,0,1,0,3,31000.0,1,0,0,2900,1,11,1,0,0,0,0,41,3,0
4760,3629,2011,1,0,0,1,0,4000.0,1,0.0,1,0,5,0,0,750,0,0,0,1,1,19,1,0,0,194,0,0,0,1,1,3,4000.0,1,0,0,2750,0,18,1,0,0,0,0,67,3,0
4761,3631,2020,1,0,1,3,0,58500.0,0,19000.0,7,1,3,0,2,750,0,0,0,0,2,25,1,0,0,97,0,0,1,1,0,4,39500.0,0,0,0,2700,1,21,1,0,0,0,1,28,3,0
4762,1987,2016,1,0,0,0,0,17000.0,1,0.0,9,0,1,0,0,750,0,0,0,0,1,3,1,0,0,120,0,0,3,0,1,2,17000.0,1,0,0,3000,0,10,1,0,1,0,0,43,3,0
4763,337,2020,2,0,0,0,1,15000.0,0,0.0,8,0,4,1,0,750,0,0,0,0,1,9,0,0,0,46,0,1,3,0,1,1,15000.0,1,0,0,3000,0,13,1,0,0,0,0,29,3,0
4764,343,2016,1,0,0,0,0,15000.0,1,0.0,8,0,6,0,0,750,0,0,0,1,0,11,1,0,1,136,0,0,2,1,0,2,15000.0,0,0,0,3000,1,4,1,0,0,0,0,54,1,0
4765,404,2016,1,0,0,0,1,17000.0,0,0.0,3,0,4,1,0,750,0,0,0,0,1,22,0,0,0,46,0,1,3,0,1,1,17000.0,0,0,0,3000,0,17,1,0,0,0,1,40,1,0
4766,3788,2016,1,0,0,0,0,31500.0,1,11500.0,6,0,4,0,1,750,0,0,0,0,1,28,1,0,0,202,0,0,0,0,0,2,20000.0,1,0,0,3000,1,12,1,0,1,0,0,52,3,0
4767,3801,2017,1,0,1,2,0,35500.0,1,2500.0,1,0,1,0,3,750,0,0,0,0,2,15,1,0,0,149,0,0,2,1,1,3,33000.0,1,0,0,3000,0,9,1,0,0,0,0,55,1,0
4768,526,2016,1,1,0,0,1,15000.0,0,0.0,12,0,4,1,0,750,0,0,0,0,0,13,0,0,0,87,0,1,2,1,1,1,15000.0,0,0,0,3000,0,14,1,0,0,0,0,43,3,0
4769,3870,2010,1,0,0,0,0,11500.0,1,0.0,2,0,0,0,0,750,0,0,0,0,1,18,1,0,0,4,0,0,0,1,0,2,11500.0,1,0,0,2700,1,20,1,0,1,0,0,26,2,0
4770,556,2017,1,1,0,1,0,13500.0,1,0.0,12,0,6,0,0,750,0,0,0,1,0,1,1,0,0,146,0,0,1,0,1,2,13500.0,0,0,0,2550,0,13,0,1,0,0,0,58,4,0
4771,3894,2018,1,0,1,3,0,15500.0,1,0.0,3,0,4,0,0,750,0,0,0,0,1,1,1,0,0,114,0,0,1,1,1,3,15500.0,0,1,0,2650,0,5,1,0,0,0,0,62,4,0
4772,571,2016,1,0,0,1,0,59000.0,1,25000.0,11,0,4,0,1,750,0,0,0,0,2,1,1,0,0,118,0,0,1,1,1,3,34000.0,1,0,0,3000,0,16,1,0,1,0,0,39,1,0
4773,588,2014,5,0,0,1,0,8500.0,1,0.0,11,0,1,0,0,750,0,0,0,1,0,12,1,0,0,8,0,0,0,1,1,3,8500.0,1,0,0,3000,0,7,1,0,0,0,0,37,1,0
